customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
4393-RYCRE,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,44,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Electronic check,106.05,4510.8
9746-MDMBK,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,47,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Bank transfer (automatic),113.45,5317.8
3162-ZJZFU,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,53,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,92.55,4779.45
8404-GFGCZ,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,4,PhoneService,MultipleLines,DSL,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,65.6,250.1
8875-AKBYH,NonChurning,Male,Senior,NoPartner,NoDependents,20,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,84.35,1745.2
4432-ADRLB,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,2,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Mailed check,44.65,74.9
0533-UCAAU,NonChurning,Male,Senior,Partner,NoDependents,57,PhoneService,MultipleLines,DSL,NpOnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,One year,PaperlessBilling,Credit card (automatic),71.1,4140.1
1394-SUIUH,NonChurning,Female,Senior,Partner,NoDependents,44,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,85.15,3670.5
3521-MNKLV,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,24,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Mailed check,49.7,1167.8
2533-TIBIX,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,15,NpPhoneService,No phone service,DSL,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),30.2,469.65
8993-PHFWD,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,3,NpPhoneService,No phone service,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,25.25,58.9
1565-RHDJD,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,Dependents,4,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Bank transfer (automatic),84.05,333.55
7137-RYLPP,Churning,Male,Senior,Partner,NoDependents,37,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,85.7,3171.15
3765-JXVKY,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,74.7,74.7
5092-STPKP,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,24,PhoneService,NoMultipleLines,DSL,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Credit card (automatic),56.35,1381.2
7330-WZLNC,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,5,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,90.8,455.5
0114-PEGZZ,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,33,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,107.55,3645.5
3359-DSRKA,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,58,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,PaperlessBilling,Mailed check,19.85,1158.85
8639-NHQEI,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,72,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Two year,PaperlessBilling,Bank transfer (automatic),95.9,6954.15
7161-DFHUF,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,71,PhoneService,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NoPaperlessBilling,Mailed check,23.85,1672.1
3957-LXOLK,Churning,Female,Senior,NoPartner,NoDependents,28,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,106.15,3152.5
3720-DBRWL,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,51,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Two year,PaperlessBilling,Credit card (automatic),83.85,4307.1
6635-MYYYZ,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,30,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One year,NoPaperlessBilling,Bank transfer (automatic),85.35,2530.4
8565-WUXZU,NonChurning,Male,Senior,Partner,NoDependents,72,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,Two year,PaperlessBilling,Credit card (automatic),84.8,6141.65
5281-BUZGT,Churning,Male,Senior,NoPartner,NoDependents,36,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,90.85,3186.7
4994-OBRSZ,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,Dependents,14,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,NoStreamingTV,StreamingMovies,Two year,NoPaperlessBilling,Bank transfer (automatic),76.1,1054.8
0562-FGDCR,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,72,PhoneService,MultipleLines,DSL,OnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,StreamingTV,NoStreamingMovies,Two year,NoPaperlessBilling,Mailed check,74.55,5430.65
2436-QBZFP,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,22,NpPhoneService,No phone service,DSL,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,39.2,849.9
3420-YJLQT,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,2,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,79.55,151.75
6040-CGACY,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,15,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,NoPaperlessBilling,Mailed check,19.6,299.4
6582-PLFUU,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,51,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NoPaperlessBilling,Credit card (automatic),19.55,1086.75
8242-PDSGJ,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,70,NpPhoneService,No phone service,DSL,OnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,Two year,PaperlessBilling,Credit card (automatic),39.15,2692.75
0264-CNITK,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,71,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NoPaperlessBilling,Bank transfer (automatic),20.1,1389.6
0089-IIQKO,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,39,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,TechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),99.95,3767.4
7839-NUIAA,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,61,PhoneService,MultipleLines,DSL,OnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,59.8,3641.5
6075-QMNRR,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,52,PhoneService,NoMultipleLines,DSL,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),49.75,2535.55
5378-IKEEG,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,NpPhoneService,No phone service,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,35.75,35.75
5966-EMAZU,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,64,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Mailed check,108.5,6880.85
0440-EKDCF,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,62,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,Two year,PaperlessBilling,Credit card (automatic),60.15,3753.2
4774-HHGGS,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,30,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NoPaperlessBilling,Mailed check,19.05,637.55
2718-GAXQD,Churning,Female,Senior,Partner,Dependents,4,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,46,181.6
2055-BFOCC,NonChurning,Male,Senior,Partner,NoDependents,63,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Bank transfer (automatic),84,5329.55
8180-AKMJV,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),44.55,44.55
4298-OYIFC,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,15,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,103.45,1539.8
5566-SOEZD,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,27,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,One year,PaperlessBilling,Credit card (automatic),80.65,2209.75
9842-EFSYY,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,Dependents,4,NpPhoneService,No phone service,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Mailed check,57.2,223.75
2272-WUSPA,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,72,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Two year,PaperlessBilling,Electronic check,110.75,7751.7
4584-LBNMK,NonChurning,Male,Senior,Partner,NoDependents,45,PhoneService,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,NoPaperlessBilling,Credit card (automatic),24.7,1174.35
3898-GUYTS,NonChurning,Female,Senior,NoPartner,NoDependents,45,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,97.05,4385.05
0930-EHUZA,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,36,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,NoStreamingMovies,One year,PaperlessBilling,Mailed check,76.35,2606.35
6413-XKKPU,Churning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,17,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,89.4,1539.45
9975-SKRNR,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,NoPaperlessBilling,Mailed check,18.9,18.9
3703-KBKZP,NonChurning,Male,Senior,NoPartner,NoDependents,16,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),74.45,1261.35
1449-XQEMT,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,3,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,PaperlessBilling,Mailed check,19.8,58.15
2626-URJFX,Churning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,4,PhoneService,MultipleLines,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,50.9,225.6
4973-MGTON,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,71,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Two year,PaperlessBilling,Credit card (automatic),84.4,5969.3
3682-YEUWS,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,10,PhoneService,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,PaperlessBilling,Mailed check,24.4,253.9
1223-UNPKS,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,20,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NoPaperlessBilling,Mailed check,20.05,400
2612-RRIDN,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,4,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,81,340.85
4735-ASGMA,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,26,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,98.35,2515.3
3446-QDSZF,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,4,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Credit card (automatic),55.5,227.35
3669-LVWZB,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,5,NpPhoneService,No phone service,DSL,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Mailed check,51,305.95
6892-EZDTG,Churning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,4,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,91.65,365.4
5117-IFGPS,NonChurning,Male,Senior,Partner,NoDependents,29,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,84.3,2357.75
7379-FNIUJ,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,2,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,100.2,198.5
1627-AFWVJ,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,29,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NoPaperlessBilling,Mailed check,19.4,554.25
9725-SCPZG,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,Dependents,1,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,90.85,90.85
5884-GCYMI,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Mailed check,69.4,69.4
3217-FZDMN,Churning,Female,Senior,NoPartner,NoDependents,8,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),94.45,742.95
4486-EFAEB,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,13,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,PaperlessBilling,Electronic check,20.4,251.65
